timestamp,symbol,toSymbol,close,high,low,open,volumeFrom,volumeTo
1391817600000,BTC,USD,648.78,719.26,632.08,695.65,22876.3,15503790.63
1391904000000,BTC,USD,659.57,694.12,622.53,648.78,19884.9,13186251.81
1391990400000,BTC,USD,582.63,700.04,500.04,659.57,40130.05,24334044.2
1392076800000,BTC,USD,578.96,609.71,550.22,582.63,16725.92,9621820.7
1392163200000,BTC,USD,531.13,585.12,511.9,578.96,21301.39,11628634.59
1392249600000,BTC,USD,451.44,549.2,451.33,531.13,28942.07,14394464.14
1392336000000,BTC,USD,427.68,500.03,302.18,451.44,65819.68,25084223.33
1392422400000,BTC,USD,371.07,447.94,310.08,427.68,50617.35,18299075.74
1392508800000,BTC,USD,299.8,540.03,220.37,371.07,86180.34,26267622.78
1392595200000,BTC,USD,272.28,411.21,263.36,299.8,51439.43,16532226.28
1392681600000,BTC,USD,293.95,370.12,248.31,272.28,48878.18,14130126.78
1392768000000,BTC,USD,261.53,308.63,257.24,293.95,31501.97,8618299.81
1392854400000,BTC,USD,111.92,271.61,109.22,261.53,102183.77,16608347.18
1392940800000,BTC,USD,111.56,160.15,91.66,111.92,82590.48,10115923.16
1393027200000,BTC,USD,255.59,290.59,96.72,111.56,72170.05,11838225.02
1393113600000,BTC,USD,310.17,349.15,220.31,255.59,38549.76,11158706.83
1393200000000,BTC,USD,174.0,316.88,131.85,310.17,95118.82,17929284.9
1393286400000,BTC,USD,135.78,174.64,102.33,174.0,30426.23,3993023.8
1393372800000,BTC,USD,593.14,650.0,522.84,135.78,602.49,383571.24
1393459200000,BTC,USD,596.49,629.9,580.5,593.14,497.8,322887.36
1393545600000,BTC,USD,573.94,599.0,570.0,596.49,505.86,321170.16
1393632000000,BTC,USD,557.39,564.07,262.77,573.94,404.38,250331.34
1393718400000,BTC,USD,544.56,562.93,541.54,557.39,826.76,469498.62
1393804800000,BTC,USD,662.18,695.44,545.42,544.56,1263.06,794976.61
1393891200000,BTC,USD,661.85,686.22,645.16,662.18,1365.98,947328.84
1393977600000,BTC,USD,658.3,665.97,636.77,661.85,1259.48,855787.67
1394064000000,BTC,USD,648.26,661.83,636.22,658.3,2067.16,1367401.19
1394150400000,BTC,USD,616.73,655.2,600.31,648.26,2336.74,1498290.21
1394236800000,BTC,USD,609.21,625.68,588.58,616.73,2166.01,1335982.88
1394323200000,BTC,USD,627.05,637.6,598.51,609.21,1950.45,1209993.27
1394409600000,BTC,USD,612.97,633.68,594.7,627.05,2627.73,1648979.94
1394496000000,BTC,USD,608.69,619.7,599.92,612.97,2432.39,1520733.14
1394582400000,BTC,USD,619.43,640.79,608.2,608.69,3194.67,2022394.16
1394668800000,BTC,USD,625.04,636.13,616.06,619.43,3410.64,2168407.82
1394755200000,BTC,USD,614.03,631.23,610.61,625.04,4001.32,2514218.73
1394841600000,BTC,USD,624.03,628.83,609.18,614.03,3461.06,2168732.02
1394928000000,BTC,USD,619.14,627.28,613.17,624.03,3296.37,2055390.73
1395014400000,BTC,USD,606.38,622.49,602.74,619.14,3576.51,2227123.89
1395100800000,BTC,USD,598.93,611.72,585.66,606.38,3654.27,2234320.09
1395187200000,BTC,USD,594.96,607.08,590.14,598.93,3579.25,2164735.67
1395273600000,BTC,USD,565.99,598.41,560.35,594.96,4241.08,2471474.64
1395360000000,BTC,USD,549.6,587.42,540.22,565.99,3822.85,2173864.98
1395446400000,BTC,USD,564.34,569.96,537.16,549.6,3765.57,2078360.18
1395532800000,BTC,USD,551.16,564.32,538.63,564.34,4134.15,2286135.32
1395619200000,BTC,USD,567.56,572.52,531.27,551.16,3668.42,2024402.74
1395705600000,BTC,USD,562.89,569.66,550.43,567.56,3866.46,2172190.32
1395792000000,BTC,USD,562.45,575.42,546.26,562.89,3704.69,2087611.57
1395878400000,BTC,USD,460.45,567.75,460.45,562.45,3782.96,2010894.71
1395964800000,BTC,USD,482.61,514.95,453.75,460.45,4113.87,2022261.85
1396051200000,BTC,USD,477.11,494.28,473.78,482.61,4284.5,2087784.21
1396137600000,BTC,USD,446.92,479.04,424.03,477.11,3860.41,1769770.42
1396224000000,BTC,USD,444.66,473.43,422.49,446.92,4149.05,1850592.76
1396310400000,BTC,USD,463.45,487.35,438.03,444.66,3969.98,1845836.41
1396396800000,BTC,USD,424.37,480.27,409.25,463.45,4382.38,2004152.9
1396483200000,BTC,USD,436.31,448.74,386.67,424.37,4022.93,1708540.89
1396569600000,BTC,USD,444.36,456.46,415.51,436.31,2565.03,1127311.11
1396656000000,BTC,USD,456.63,461.17,439.37,444.36,1158.02,529964.03
1396742400000,BTC,USD,455.69,472.38,446.3,456.63,3591.85,1644846.68
1396828800000,BTC,USD,462.38,485.06,447.98,455.69,3954.49,1847982.3
1396915200000,BTC,USD,466.56,480.69,457.57,462.38,3906.04,1839605.16
1397001600000,BTC,USD,457.34,479.66,451.07,466.56,3881.54,1809262.89
1397088000000,BTC,USD,384.63,463.45,384.63,457.34,3647.72,1547153.29
1397174400000,BTC,USD,435.14,450.4,355.71,384.63,5162.96,2175242.95
1397260800000,BTC,USD,437.65,469.83,428.02,435.14,5188.34,2293511.2
